id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,endMessage,endMessageLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,stageDurationMs,stageDurationMsLastChangedAt,stageEndedAt,stageEndedAtLastChangedAt,stageNumber,stageNumberLastChangedAt,stageStartedAt,stageStartedAtLastChangedAt,stageType,stageTypeLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01KK16BE42F2B5YJ23HG3BX3WQ,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:06:12.226558813Z,390,2026-03-06T09:06:12.226558813Z,,,true,2026-03-06T09:06:48.785321803Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:06:12.226558813Z,3,2026-03-06T09:06:12.226558813Z,true,2026-03-06T09:06:12.310518584Z,Stage 4,2026-03-06T09:06:12.226558813Z,01KK16053FR0X122XFMFNA1F6V,2026-03-06T09:06:12.226558813Z,36413,2026-03-06T09:06:48.795655702Z,1772788008789,2026-03-06T09:06:48.795655702Z,4,2026-03-06T09:06:12.226558813Z,1772787972376,2026-03-06T09:06:12.382185937Z,,,true,2026-03-06T09:06:12.261687066Z,true,2026-03-06T09:06:12.335399515Z,01KK16BE3W6VH3JT9B7JDRRJ73,2026-03-06T09:06:12.226558813Z
01KK16H704R9FAK0ZZW9P5EE6F,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:09:21.540484563Z,600,2026-03-06T09:09:21.540484563Z,Victory! You defeated the enemy!,2026-03-06T09:09:21.540484563Z,true,2026-03-06T09:09:28.072089672Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:09:21.540484563Z,3,2026-03-06T09:09:21.540484563Z,true,2026-03-06T09:09:21.595120317Z,Round Over,2026-03-06T09:09:21.540484563Z,01KK16DV06Q1FP9X4NX7Y9QX7G,2026-03-06T09:09:21.540484563Z,6418,2026-03-06T09:09:28.107569625Z,1772788168077,2026-03-06T09:09:28.107569625Z,end,2026-03-06T09:09:21.540484563Z,1772788161659,2026-03-06T09:09:21.664769431Z,roundEnd,2026-03-06T09:09:21.540484563Z,true,2026-03-06T09:09:21.563141366Z,true,2026-03-06T09:09:21.612512183Z,01KK16H6ZYJHPG7KKANXNK4F0G,2026-03-06T09:09:21.540484563Z
01KK16HDE1YNJDEBSVFE6CTM9G,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:09:28.12966415Z,390,2026-03-06T09:09:28.12966415Z,,,true,2026-03-06T09:09:48.450964568Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:09:28.12966415Z,0,2026-03-06T09:09:28.12966415Z,true,2026-03-06T09:09:28.364774191Z,Stage 1,2026-03-06T09:09:28.12966415Z,01KK16HDD9CZJ4MMV6EEDJVCXJ,2026-03-06T09:09:28.12966415Z,20084,2026-03-06T09:09:48.461384166Z,1772788188455,2026-03-06T09:09:48.461384166Z,1,2026-03-06T09:09:28.12966415Z,1772788168371,2026-03-06T09:09:28.375893621Z,,,true,2026-03-06T09:09:28.326891671Z,true,2026-03-06T09:09:28.384498853Z,01KK16HDDVF8NB5BFJHMD6FG0N,2026-03-06T09:09:28.12966415Z
01KK16KD858YN2N5SPYAQ15KVP,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:10:33.477218493Z,390,2026-03-06T09:10:33.477218493Z,,,true,2026-03-06T09:10:53.022746532Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:10:33.477218493Z,3,2026-03-06T09:10:33.477218493Z,true,2026-03-06T09:10:33.545015198Z,Stage 4,2026-03-06T09:10:33.477218493Z,01KK16HX8P0SW37R418W4C8CGS,2026-03-06T09:10:33.477218493Z,19378,2026-03-06T09:10:53.035915907Z,1772788253028,2026-03-06T09:10:53.035915907Z,4,2026-03-06T09:10:33.477218493Z,1772788233650,2026-03-06T09:10:33.655106966Z,,,true,2026-03-06T09:10:33.495047565Z,true,2026-03-06T09:10:33.595798749Z,01KK16KD801PW85WKZR590J0SN,2026-03-06T09:10:33.477218493Z
01KK18631RM7B45VPTJ7E3BYZ4,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:38:14.200177521Z,390,2026-03-06T09:38:14.200177521Z,,,true,2026-03-06T09:38:18.41234008Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:38:14.200177521Z,0,2026-03-06T09:38:14.200177521Z,true,2026-03-06T09:38:14.495581412Z,Stage 1,2026-03-06T09:38:14.200177521Z,01KK1863181MX44SCZPENR8122,2026-03-06T09:38:14.200177521Z,3915,2026-03-06T09:38:18.424977847Z,1772789898420,2026-03-06T09:38:18.424977847Z,1,2026-03-06T09:38:14.200177521Z,1772789894505,2026-03-06T09:38:14.508977313Z,,,true,2026-03-06T09:38:14.433108153Z,true,2026-03-06T09:38:14.525940264Z,01KK18631KGV6C7A3HJ86EBQ5S,2026-03-06T09:38:14.200177521Z
01KK1677264YHM6HVJ3CR8MFE7,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:03:53.926974541Z,390,2026-03-06T09:03:53.926974541Z,,,true,2026-03-06T09:06:12.186586763Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:03:53.926974541Z,2,2026-03-06T09:03:53.926974541Z,true,2026-03-06T09:03:53.99106129Z,Stage 3,2026-03-06T09:03:53.926974541Z,01KK16053FR0X122XFMFNA1F6V,2026-03-06T09:03:53.926974541Z,138113,2026-03-06T09:06:12.198361235Z,1772787972192,2026-03-06T09:06:12.198361235Z,3,2026-03-06T09:03:53.926974541Z,1772787834079,2026-03-06T09:03:54.085356826Z,,,true,2026-03-06T09:03:53.936791209Z,true,2026-03-06T09:03:54.02282486Z,01KK1677217R4VD76ZZM5PKMF1,2026-03-06T09:03:53.926974541Z
01KK16MHP15R9WHK4G81A1VB94,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:11:10.785138322Z,390,2026-03-06T09:11:10.785138322Z,,,true,2026-03-06T09:11:27.508355675Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:11:10.785138322Z,2,2026-03-06T09:11:10.785138322Z,true,2026-03-06T09:11:10.845203042Z,Stage 3,2026-03-06T09:11:10.785138322Z,01KK16KDXVD5EHP62DRTZ8HY4M,2026-03-06T09:11:10.785138322Z,16599,2026-03-06T09:11:27.520673572Z,1772788287513,2026-03-06T09:11:27.520673572Z,3,2026-03-06T09:11:10.785138322Z,1772788270914,2026-03-06T09:11:10.916691519Z,,,true,2026-03-06T09:11:10.799868496Z,true,2026-03-06T09:11:10.870772601Z,01KK16MHNSB3HYM1E96MV1DSKR,2026-03-06T09:11:10.785138322Z
01KK16MKNEWVPX93NHRRZ5BEM4,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:11:12.814488773Z,600,2026-03-06T09:11:12.814488773Z,Time's up! You couldn't defeat the enemy in time.,2026-03-06T09:11:12.814488773Z,true,2026-03-06T09:11:18.393156174Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:11:12.814488773Z,5,2026-03-06T09:11:12.814488773Z,true,2026-03-06T09:11:12.891460689Z,Round Over,2026-03-06T09:11:12.814488773Z,01KK16HX8P0SW37R418W4C8CGS,2026-03-06T09:11:12.814488773Z,5444,2026-03-06T09:11:18.40218713Z,1772788278398,2026-03-06T09:11:18.40218713Z,end,2026-03-06T09:11:12.814488773Z,1772788272954,2026-03-06T09:11:12.958039848Z,roundEnd,2026-03-06T09:11:12.814488773Z,true,2026-03-06T09:11:12.837076082Z,true,2026-03-06T09:11:12.920447649Z,01KK16MKMX9FAE2RTSSGC0HMXT,2026-03-06T09:11:12.814488773Z
01KK16PV8RK2FVEC0RA9HWJJRY,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:12:26.137009255Z,390,2026-03-06T09:12:26.137009255Z,,,true,2026-03-06T09:12:53.432552976Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:12:26.137009255Z,2,2026-03-06T09:12:26.137009255Z,true,2026-03-06T09:12:26.197140359Z,Stage 3,2026-03-06T09:12:26.137009255Z,01KK16NSECF3CGGVPZDXENECVQ,2026-03-06T09:12:26.137009255Z,27161,2026-03-06T09:12:53.457514868Z,1772788373449,2026-03-06T09:12:53.457514868Z,3,2026-03-06T09:12:26.137009255Z,1772788346288,2026-03-06T09:12:26.292216111Z,,,true,2026-03-06T09:12:26.153487621Z,true,2026-03-06T09:12:26.225756021Z,01KK16PV8KQYJSVCT87XGX0E7A,2026-03-06T09:12:26.137009255Z
01KK174CP1A9AM6GHYZTTXGKEY,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:19:49.953319838Z,600,2026-03-06T09:19:49.953319838Z,Victory!,2026-03-06T09:19:49.953319838Z,true,2026-03-06T09:21:10.166109424Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:19:49.953319838Z,5,2026-03-06T09:19:49.953319838Z,true,2026-03-06T09:19:50.03138765Z,Round Over,2026-03-06T09:19:49.953319838Z,01KK1711HK0WFD3V2B4P2DYY8K,2026-03-06T09:19:49.953319838Z,80069,2026-03-06T09:21:10.18981253Z,1772788870173,2026-03-06T09:21:10.18981253Z,end,2026-03-06T09:19:49.953319838Z,1772788790104,2026-03-06T09:19:50.108234483Z,roundEnd,2026-03-06T09:19:49.953319838Z,true,2026-03-06T09:19:49.9922545Z,true,2026-03-06T09:19:50.065760443Z,01KK174CNWMBSSDF5XWAJT5AAK,2026-03-06T09:19:49.953319838Z
01KK17BZTG3GA1SW5HN3F6328V,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:23:58.928827214Z,390,2026-03-06T09:23:58.928827214Z,,,true,2026-03-06T09:24:21.80369575Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:23:58.928827214Z,2,2026-03-06T09:23:58.928827214Z,true,2026-03-06T09:23:59.008578718Z,Stage 3,2026-03-06T09:23:58.928827214Z,01KK17B313DF06CWW2BWNN8JQH,2026-03-06T09:23:58.928827214Z,22735,2026-03-06T09:24:21.823026672Z,1772789061813,2026-03-06T09:24:21.823026672Z,3,2026-03-06T09:23:58.928827214Z,1772789039078,2026-03-06T09:23:59.081919032Z,,,true,2026-03-06T09:23:58.946402098Z,true,2026-03-06T09:23:59.038790214Z,01KK17BZTCFTB9V6K6JAX6PA3Y,2026-03-06T09:23:58.928827214Z
01KK16CHW5DPZCZ9MQYWEPC8W0,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:06:48.837087626Z,390,2026-03-06T09:06:48.837087626Z,,,true,2026-03-06T09:07:14.875418133Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:06:48.837087626Z,4,2026-03-06T09:06:48.837087626Z,true,2026-03-06T09:06:48.896174689Z,Stage 5,2026-03-06T09:06:48.837087626Z,01KK16053FR0X122XFMFNA1F6V,2026-03-06T09:06:48.837087626Z,25900,2026-03-06T09:07:14.886328143Z,1772788034879,2026-03-06T09:07:14.886328143Z,5,2026-03-06T09:06:48.837087626Z,1772788008979,2026-03-06T09:06:48.983782279Z,,,true,2026-03-06T09:06:48.85078884Z,true,2026-03-06T09:06:48.930288329Z,01KK16CHVS0F03ER8FH3YSRKNH,2026-03-06T09:06:48.837087626Z
01KK16HRAHBB6CEXD80PMC18GN,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:09:39.281151564Z,600,2026-03-06T09:09:39.281151564Z,Victory! You defeated the enemy!,2026-03-06T09:09:39.281151564Z,true,2026-03-06T09:09:44.328570015Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:09:39.281151564Z,4,2026-03-06T09:09:39.281151564Z,true,2026-03-06T09:09:39.336388109Z,Round Over,2026-03-06T09:09:39.281151564Z,01KK16FJ2J2CMXZNNK2B4Z6QHC,2026-03-06T09:09:39.281151564Z,4945,2026-03-06T09:09:44.348896997Z,1772788184334,2026-03-06T09:09:44.348896997Z,end,2026-03-06T09:09:39.281151564Z,1772788179389,2026-03-06T09:09:39.392036942Z,roundEnd,2026-03-06T09:09:39.281151564Z,true,2026-03-06T09:09:39.303096277Z,true,2026-03-06T09:09:39.354700928Z,01KK16HRACD7CWFX0KH3MYK02K,2026-03-06T09:09:39.281151564Z
01KK17RJ7Z335NGSQRD64GP62Y,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:30:51.007992213Z,390,2026-03-06T09:30:51.007992213Z,,,true,2026-03-06T09:31:29.010385869Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:30:51.007992213Z,2,2026-03-06T09:30:51.007992213Z,true,2026-03-06T09:30:51.07708323Z,Stage 3,2026-03-06T09:30:51.007992213Z,01KK17PT3QW6EARXJZD6Y1ENYT,2026-03-06T09:30:51.007992213Z,37867,2026-03-06T09:31:29.02937098Z,1772789489019,2026-03-06T09:31:29.02937098Z,3,2026-03-06T09:30:51.007992213Z,1772789451152,2026-03-06T09:30:51.156495848Z,,,true,2026-03-06T09:30:51.03509265Z,true,2026-03-06T09:30:51.108167857Z,01KK17RJ7R0SV1A990QSV6QTPJ,2026-03-06T09:30:51.007992213Z
01KK186N6VCZB8SMPQTK9AQ9SG,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:38:32.7954903Z,390,2026-03-06T09:38:32.7954903Z,,,true,2026-03-06T09:38:44.625254525Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:38:32.7954903Z,2,2026-03-06T09:38:32.7954903Z,true,2026-03-06T09:38:32.880204671Z,Stage 3,2026-03-06T09:38:32.7954903Z,01KK1863181MX44SCZPENR8122,2026-03-06T09:38:32.7954903Z,11647,2026-03-06T09:38:44.637616662Z,1772789924632,2026-03-06T09:38:44.637616662Z,3,2026-03-06T09:38:32.7954903Z,1772789912985,2026-03-06T09:38:32.989602392Z,,,true,2026-03-06T09:38:32.841178329Z,true,2026-03-06T09:38:32.91319801Z,01KK186N6N22FW1YH4EMTDDRE8,2026-03-06T09:38:32.7954903Z
01KK188DDVK8X7PZ5WH0Y2FQXC,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:39:30.363871094Z,390,2026-03-06T09:39:30.363871094Z,,,true,2026-03-06T09:39:50.162389083Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:39:30.363871094Z,1,2026-03-06T09:39:30.363871094Z,true,2026-03-06T09:39:30.486113349Z,Stage 2,2026-03-06T09:39:30.363871094Z,01KK1889XRBYCZT4KAXAE7T2HH,2026-03-06T09:39:30.363871094Z,19573,2026-03-06T09:39:50.179178773Z,1772789990171,2026-03-06T09:39:50.179178773Z,2,2026-03-06T09:39:30.363871094Z,1772789970598,2026-03-06T09:39:30.601569963Z,,,true,2026-03-06T09:39:30.383883416Z,true,2026-03-06T09:39:30.529507441Z,01KK188DDP5WAW2DPFZXFXHQAN,2026-03-06T09:39:30.363871094Z
01KK18AR4S2V7C1T05CTHKYMJB,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:40:46.875150513Z,390,2026-03-06T09:40:46.875150513Z,,,true,2026-03-06T09:40:59.86571491Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:40:46.875150513Z,1,2026-03-06T09:40:46.875150513Z,true,2026-03-06T09:40:46.956798652Z,Stage 2,2026-03-06T09:40:46.875150513Z,01KK18AH4922JFJNXYD0XH8Z18,2026-03-06T09:40:46.875150513Z,12818,2026-03-06T09:40:59.885135075Z,1772790059876,2026-03-06T09:40:59.885135075Z,2,2026-03-06T09:40:46.875150513Z,1772790047058,2026-03-06T09:40:47.063049839Z,,,true,2026-03-06T09:40:46.89798807Z,true,2026-03-06T09:40:47.016783998Z,01KK18AR4E520FHBYVXGS8VM66,2026-03-06T09:40:46.875150513Z
01KK162F3V59CT30AYGNX2J93D,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:01:18.33171594Z,390,2026-03-06T09:01:18.33171594Z,,,true,2026-03-06T09:03:53.893700339Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:01:18.33171594Z,1,2026-03-06T09:01:18.33171594Z,true,2026-03-06T09:01:18.388140092Z,Stage 2,2026-03-06T09:01:18.33171594Z,01KK16053FR0X122XFMFNA1F6V,2026-03-06T09:01:18.33171594Z,155432,2026-03-06T09:03:53.903051209Z,1772787833898,2026-03-06T09:03:53.903051209Z,2,2026-03-06T09:01:18.33171594Z,1772787678466,2026-03-06T09:01:18.470080421Z,,,true,2026-03-06T09:01:18.361067958Z,true,2026-03-06T09:01:18.426482952Z,01KK162F3NC8DGS377E2THAQZH,2026-03-06T09:01:18.33171594Z
01KK16NSFD41NKS5STF63773SQ,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:11:51.533491944Z,390,2026-03-06T09:11:51.533491944Z,,,true,2026-03-06T09:12:06.681942816Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:11:51.533491944Z,0,2026-03-06T09:11:51.533491944Z,true,2026-03-06T09:11:51.849992879Z,Stage 1,2026-03-06T09:11:51.533491944Z,01KK16NSECF3CGGVPZDXENECVQ,2026-03-06T09:11:51.533491944Z,14832,2026-03-06T09:12:06.697977157Z,1772788326690,2026-03-06T09:12:06.697977157Z,1,2026-03-06T09:11:51.533491944Z,1772788311858,2026-03-06T09:11:51.863166837Z,,,true,2026-03-06T09:11:51.779575692Z,true,2026-03-06T09:11:51.896688687Z,01KK16NSF6Y71P2NR7YAFSKVXE,2026-03-06T09:11:51.533491944Z
01KK16VJZ47KGWV1QCQSYFQ8VX,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:15:01.476758362Z,390,2026-03-06T09:15:01.476758362Z,,,true,2026-03-06T09:15:12.640823973Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:15:01.476758362Z,0,2026-03-06T09:15:01.476758362Z,true,2026-03-06T09:15:02.130606686Z,Stage 1,2026-03-06T09:15:01.476758362Z,01KK16VJXQA01MCD21FT5WRE76,2026-03-06T09:15:01.476758362Z,10505,2026-03-06T09:15:12.656418095Z,1772788512650,2026-03-06T09:15:12.656418095Z,1,2026-03-06T09:15:01.476758362Z,1772788502145,2026-03-06T09:15:02.166259285Z,,,true,2026-03-06T09:15:02.014527488Z,true,2026-03-06T09:15:02.195121322Z,01KK16VJYXBZ13R1CKNBHPWCF8,2026-03-06T09:15:01.476758362Z
01KK16Y4XDVYZAZEB5KHKD25FV,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:16:25.389614755Z,390,2026-03-06T09:16:25.389614755Z,,,true,2026-03-06T09:16:44.978251625Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:16:25.389614755Z,1,2026-03-06T09:16:25.389614755Z,true,2026-03-06T09:16:25.452861317Z,Stage 2,2026-03-06T09:16:25.389614755Z,01KK16XXK4T3Z2ZJ0JBVS4Z11D,2026-03-06T09:16:25.389614755Z,19454,2026-03-06T09:16:44.992415067Z,1772788604984,2026-03-06T09:16:44.992415067Z,2,2026-03-06T09:16:25.389614755Z,1772788585530,2026-03-06T09:16:25.533683698Z,,,true,2026-03-06T09:16:25.413589403Z,true,2026-03-06T09:16:25.484341885Z,01KK16Y4X7JW3EZT9P81MWWJ3V,2026-03-06T09:16:25.389614755Z
01KK17SQDHZW5125YBC2NW02V4,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:31:29.073851795Z,390,2026-03-06T09:31:29.073851795Z,,,true,2026-03-06T09:31:52.157617109Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:31:29.073851795Z,3,2026-03-06T09:31:29.073851795Z,true,2026-03-06T09:31:29.136233656Z,Stage 4,2026-03-06T09:31:29.073851795Z,01KK17PT3QW6EARXJZD6Y1ENYT,2026-03-06T09:31:29.073851795Z,22956,2026-03-06T09:31:52.176809763Z,1772789512166,2026-03-06T09:31:52.176809763Z,4,2026-03-06T09:31:29.073851795Z,1772789489210,2026-03-06T09:31:29.214582188Z,,,true,2026-03-06T09:31:29.094225543Z,true,2026-03-06T09:31:29.161975105Z,01KK17SQDA250CE2WD3H7W8PGQ,2026-03-06T09:31:29.073851795Z
01KK183519TS9VNT5VTZF7WC66,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:36:37.92941156Z,390,2026-03-06T09:36:37.92941156Z,,,true,2026-03-06T09:36:51.034846325Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:36:37.92941156Z,1,2026-03-06T09:36:37.92941156Z,true,2026-03-06T09:36:37.99912468Z,Stage 2,2026-03-06T09:36:37.92941156Z,01KK182V8M0SGQXCRZPG40XPXB,2026-03-06T09:36:37.92941156Z,12915,2026-03-06T09:36:51.04620331Z,1772789811041,2026-03-06T09:36:51.04620331Z,2,2026-03-06T09:36:37.92941156Z,1772789798126,2026-03-06T09:36:38.130773355Z,,,true,2026-03-06T09:36:37.951532405Z,true,2026-03-06T09:36:38.036323886Z,01KK18351430ZPZ1WFV9GZZVVY,2026-03-06T09:36:37.92941156Z
01KK16DBBJ407AD6ZVGR37FXCE,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:07:14.93094339Z,600,2026-03-06T09:07:14.93094339Z,Time's up! You couldn't defeat the enemy in time.,2026-03-06T09:07:14.93094339Z,true,2026-03-06T09:07:30.916716971Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:07:14.93094339Z,5,2026-03-06T09:07:14.93094339Z,true,2026-03-06T09:07:14.984031936Z,Round Over,2026-03-06T09:07:14.93094339Z,01KK16053FR0X122XFMFNA1F6V,2026-03-06T09:07:14.93094339Z,15885,2026-03-06T09:07:30.931483447Z,1772788050922,2026-03-06T09:07:30.931483447Z,end,2026-03-06T09:07:14.93094339Z,1772788035037,2026-03-06T09:07:15.040458262Z,roundEnd,2026-03-06T09:07:14.93094339Z,true,2026-03-06T09:07:14.956897785Z,true,2026-03-06T09:07:15.000840395Z,01KK16DBBC4TBHC4HME4CPBZQB,2026-03-06T09:07:14.93094339Z
01KK16KWF6KNEXKXJKE3R9CK4A,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:10:49.063047233Z,390,2026-03-06T09:10:49.063047233Z,,,true,2026-03-06T09:11:10.736360637Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:10:49.063047233Z,1,2026-03-06T09:10:49.063047233Z,true,2026-03-06T09:10:49.143175664Z,Stage 2,2026-03-06T09:10:49.063047233Z,01KK16KDXVD5EHP62DRTZ8HY4M,2026-03-06T09:10:49.063047233Z,21531,2026-03-06T09:11:10.74789506Z,1772788270741,2026-03-06T09:11:10.74789506Z,2,2026-03-06T09:10:49.063047233Z,1772788249210,2026-03-06T09:10:49.213608559Z,,,true,2026-03-06T09:10:49.099456446Z,true,2026-03-06T09:10:49.166197501Z,01KK16KWEXG8J11YK3TVP07WS5,2026-03-06T09:10:49.063047233Z
01KK16XXM7S8PDAC61N6ZYQ3FJ,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:16:17.927397839Z,390,2026-03-06T09:16:17.927397839Z,,,true,2026-03-06T09:16:25.336920749Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:16:17.927397839Z,0,2026-03-06T09:16:17.927397839Z,true,2026-03-06T09:16:18.263115172Z,Stage 1,2026-03-06T09:16:17.927397839Z,01KK16XXK4T3Z2ZJ0JBVS4Z11D,2026-03-06T09:16:17.927397839Z,7071,2026-03-06T09:16:25.350276154Z,1772788585343,2026-03-06T09:16:25.350276154Z,1,2026-03-06T09:16:17.927397839Z,1772788578272,2026-03-06T09:16:18.276033842Z,,,true,2026-03-06T09:16:18.192135464Z,true,2026-03-06T09:16:18.306100848Z,01KK16XXM0VYC4VHMVQQNDZ3G5,2026-03-06T09:16:17.927397839Z
01KK17J3VGGCFCFD0B90GXEXSB,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:27:19.664704929Z,600,2026-03-06T09:27:19.664704929Z,Victory! You defeated the enemy!,2026-03-06T09:27:19.664704929Z,true,2026-03-06T09:27:44.688140628Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:27:19.664704929Z,4,2026-03-06T09:27:19.664704929Z,true,2026-03-06T09:27:19.748405182Z,Round Over,2026-03-06T09:27:19.664704929Z,01KK17F8G1NYHA1KG0AH51R81S,2026-03-06T09:27:19.664704929Z,24852,2026-03-06T09:27:44.710454498Z,1772789264696,2026-03-06T09:27:44.710454498Z,end,2026-03-06T09:27:19.664704929Z,1772789239844,2026-03-06T09:27:19.850052824Z,roundEnd,2026-03-06T09:27:19.664704929Z,true,2026-03-06T09:27:19.686252315Z,true,2026-03-06T09:27:19.785024789Z,01KK17J3V8G5QP42YKFCDV9ZVM,2026-03-06T09:27:19.664704929Z
01KK1870T1P1NNCFV1M12A8EMY,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:38:44.673916404Z,600,2026-03-06T09:38:44.673916404Z,Victory! You defeated the enemy!,2026-03-06T09:38:44.673916404Z,true,2026-03-06T09:38:51.927138959Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:38:44.673916404Z,3,2026-03-06T09:38:44.673916404Z,true,2026-03-06T09:38:44.757696498Z,Round Over,2026-03-06T09:38:44.673916404Z,01KK1863181MX44SCZPENR8122,2026-03-06T09:38:44.673916404Z,7092,2026-03-06T09:38:51.954101427Z,1772789931935,2026-03-06T09:38:51.954101427Z,end,2026-03-06T09:38:44.673916404Z,1772789924843,2026-03-06T09:38:44.847067927Z,roundEnd,2026-03-06T09:38:44.673916404Z,true,2026-03-06T09:38:44.688880074Z,true,2026-03-06T09:38:44.790207588Z,01KK1870SXYWWF0JJ6GVWP608Z,2026-03-06T09:38:44.673916404Z
01KK18BFM1K5ZR8N5F3XWA67C4,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:41:10.913222541Z,600,2026-03-06T09:41:10.913222541Z,Defeat! Your team was defeated.,2026-03-06T09:41:10.913222541Z,true,2026-03-06T09:41:15.590060818Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:41:10.913222541Z,3,2026-03-06T09:41:10.913222541Z,true,2026-03-06T09:41:11.004358807Z,Round Over,2026-03-06T09:41:10.913222541Z,01KK18AH4922JFJNXYD0XH8Z18,2026-03-06T09:41:10.913222541Z,4501,2026-03-06T09:41:15.600290119Z,1772790075597,2026-03-06T09:41:15.600290119Z,end,2026-03-06T09:41:10.913222541Z,1772790071096,2026-03-06T09:41:11.10016003Z,roundEnd,2026-03-06T09:41:10.913222541Z,true,2026-03-06T09:41:10.932247526Z,true,2026-03-06T09:41:11.038173693Z,01KK18BFKQV6DMH41H1Z0ARE7M,2026-03-06T09:41:10.913222541Z
01KK15SKW6SS34Q80J9KTGCYV4,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T08:56:28.294574413Z,390,2026-03-06T08:56:28.294574413Z,,,true,2026-03-06T08:58:36.996951551Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T08:56:28.294574413Z,1,2026-03-06T08:56:28.294574413Z,true,2026-03-06T08:56:28.353453174Z,Stage 2,2026-03-06T08:56:28.294574413Z,01KK15RZ4SCDPZ7R03MA43R9HZ,2026-03-06T08:56:28.294574413Z,128576,2026-03-06T08:58:37.006253268Z,1772787517000,2026-03-06T08:58:37.006253268Z,2,2026-03-06T08:56:28.294574413Z,1772787388424,2026-03-06T08:56:28.431175675Z,,,true,2026-03-06T08:56:28.308874962Z,true,2026-03-06T08:56:28.377881908Z,01KK15SKW1QBAPA5Z6WSNJKB1K,2026-03-06T08:56:28.294574413Z
